sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Male,25 - 45,African-American,0,0,0,0.0,-1.0,M,Battery,1,0,Possession of Cocaine,0,High,1
Female,Greater than 45,African-American,0,0,0,2.0,-1.0,F,Aggrav Battery w/Deadly Weapon,0,0,Reckless Driving,2,Low,0
Male,Less than 25,African-American,0,0,0,0.0,0.0,F,Tamper With Witness/Victim/CI,0,0,Resist/Obstruct W/O Violence,0,Low,0
Male,25 - 45,Other,0,0,0,0.0,-1.0,F,Resist/Obstruct W/O Violence,1,0,Reckless Driving,0,Low,1
Female,25 - 45,Caucasian,0,0,0,0.0,-7.0,F,Grand Theft in the 3rd Degree,0,0,Operating W/O Valid License,0,Low,0
Male,25 - 45,African-American,0,0,0,2.0,-1.0,M,Battery,1,1,Battery,2,Low,0
Male,25 - 45,African-American,1,2,0,11.0,-1.0,F,DUI- Enhanced,0,0,Possession of Cocaine,11,High,0
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,M,Battery,0,0,Operating W/O Valid License,1,Low,0
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,M,Disorderly Conduct,0,0,Resist/Obstruct W/O Violence,0,Medium,0
Female,25 - 45,African-American,0,0,0,6.0,-1.0,F,arrest case no charge,0,0,Possession of Cocaine,6,Low,0
Male,Less than 25,African-American,0,0,0,1.0,-1.0,F,Poss Pyrrolidinovalerophenone,0,0,Possession of Cocaine,1,High,0
Male,25 - 45,Caucasian,0,0,0,5.0,-1.0,F,Possession of Cocaine,1,0,Possession of Cocaine,5,Low,1
Male,25 - 45,African-American,0,0,0,0.0,0.0,F,Disorderly Conduct,0,0,Operating W/O Valid License,0,Low,0
Male,25 - 45,Other,0,0,0,1.0,-1.0,F,arrest case no charge,0,0,Reckless Driving,1,Low,0
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,Burglary Unoccupied Dwelling,0,0,Possession of Cocaine,0,Medium,0
Male,Less than 25,African-American,0,1,0,1.0,0.0,F,Grand Theft (Motor Vehicle),1,1,Sex Battery Deft 18+/Vict 11-,1,High,1
Male,25 - 45,African-American,0,0,4,11.0,0.0,F,Aggravated Assault w/Firearm,1,1,Unauth C/P/S Sounds>1000/Audio,11,Low,1
Female,Less than 25,African-American,0,0,0,0.0,-4.0,F,Burglary Dwelling Assault/Batt,1,0,Operating W/O Valid License,0,Medium,1
Male,25 - 45,African-American,0,0,0,5.0,-1.0,F,Driving While License Revoked,1,0,Operating W/O Valid License,5,Low,1
Male,Less than 25,African-American,0,0,0,1.0,-1.0,M,Battery,1,1,Battery,1,Low,1
Male,25 - 45,African-American,0,0,0,10.0,-1.0,F,Poss of Cocaine W/I/D/S 1000FT Park,1,0,Possession of Cocaine,10,High,1
Male,25 - 45,Hispanic,0,0,0,2.0,-1.0,F,arrest case no charge,1,1,Sex Battery Deft 18+/Vict 11-,2,Medium,1
Male,Less than 25,African-American,0,0,0,2.0,-1.0,M,Aggravated Assault,1,0,Operating W/O Valid License,2,High,1
Female,25 - 45,Other,0,0,0,1.0,-24.0,M,arrest case no charge,0,0,Reckless Driving,1,Medium,0
Male,Less than 25,Hispanic,0,0,0,1.0,-5.889846298641043,F,Grand Theft in the 3rd Degree,0,0,Possession of Cocaine,1,High,0
Female,25 - 45,Caucasian,0,0,0,3.0,-1.0,F,False Imprisonment,1,0,Operating W/O Valid License,3,Medium,1
Male,25 - 45,Caucasian,0,0,0,5.0,-1.0,F,Poss Pyrrolidinovalerophenone,1,0,Reckless Driving,5,Medium,1
Male,Less than 25,African-American,0,0,0,3.0,-1.0,F,Grand Theft in the 3rd Degree,1,0,Reckless Driving,3,High,1
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,F,Aggravated Assault W/dead Weap,0,0,Reckless Driving,1,Low,0
Male,25 - 45,Caucasian,0,0,0,1.0,0.0,F,Possession Of Heroin,1,0,Operating W/O Valid License,1,Low,0
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,Burglary Dwelling Armed,0,0,Possession of Cocaine,0,Medium,0
Male,25 - 45,Caucasian,0,0,0,4.0,0.0,F,Burglary Dwelling Occupied,1,1,Sex Battery Deft 18+/Vict 11-,4,Medium,1
Male,Greater than 45,African-American,0,0,0,10.0,-1.0,F,Fel Drive License Perm Revoke,1,0,Possession of Cocaine,10,Medium,1
Male,25 - 45,African-American,0,0,0,2.0,-1.0,F,Possession of Cocaine,1,0,Reckless Driving,2,High,1
Male,Less than 25,African-American,0,0,0,2.0,-1.0,F,Driving While License Revoked,1,0,Reckless Driving,2,Medium,1
Male,Less than 25,African-American,0,0,1,4.0,-1.0,F,Possession of Cocaine,1,0,Possess Cannabis/20 Grams Or Less,4,Low,1
Male,Greater than 45,Other,0,0,0,13.0,-1.0,F,Felony Petit Theft,1,0,Reckless Driving,13,Medium,1
Male,25 - 45,African-American,0,0,0,0.0,-1.0,M,Resist/Obstruct W/O Violence,1,0,Operating W/O Valid License,0,Low,1
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,DUI Level 0.15 Or Minor In Veh,0,0,Operating W/O Valid License,0,Low,0
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Grand Theft in the 3rd Degree,1,0,Resist/Obstruct W/O Violence,0,Low,1
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Susp Drivers Lic 1st Offense,0,0,Operating W/O Valid License,0,Low,0
Female,Greater than 45,Other,0,0,0,0.0,-1.0,M,Battery,0,0,Reckless Driving,0,Low,0
Male,25 - 45,African-American,0,0,0,3.0,-1.0,F,Felony Driving While Lic Suspd,0,0,Reckless Driving,3,Medium,0
Male,Greater than 45,African-American,0,0,0,6.0,-1.0,M,Aggrav Battery w/Deadly Weapon,0,0,Possession of Cocaine,6,Low,0
Male,25 - 45,Caucasian,0,0,0,3.0,-1.0,F,Possession Of Methamphetamine,1,0,Operating W/O Valid License,3,Low,1
Male,25 - 45,African-American,0,0,0,5.0,-1.0,F,Felony Petit Theft,1,0,Operating W/O Valid License,5,Low,1
Male,Less than 25,African-American,1,0,0,1.0,-20.0,F,arrest case no charge,0,0,Possession of Cocaine,1,Medium,0
Male,25 - 45,African-American,0,0,0,0.0,0.0,M,Battery,0,0,Possession of Cocaine,0,Low,0
Female,25 - 45,African-American,0,0,0,0.0,0.0,M,Battery,1,1,Battery,0,Low,1
Male,Greater than 45,Hispanic,0,0,0,1.0,0.0,F,Driving While License Revoked,0,0,Reckless Driving,1,Low,0
Male,25 - 45,African-American,0,0,0,5.0,-1.0,F,Possession of Cocaine,0,0,Reckless Driving,5,Low,0
Male,25 - 45,African-American,0,0,0,1.0,-1.0,F,Corrupt Public Servant,1,0,Possession of Cocaine,1,Low,1
Female,25 - 45,African-American,0,0,0,0.0,-1.0,M,Stalking (Aggravated),1,0,Reckless Driving,0,Low,0
Male,Less than 25,African-American,0,0,0,1.0,-21.417421289854026,M,Fleeing Or Attmp Eluding A Leo,0,0,Reckless Driving,1,Low,0
Male,25 - 45,African-American,0,0,0,2.0,-1.0,F,Susp Drivers Lic 1st Offense,0,0,Reckless Driving,2,Low,0
Male,Greater than 45,Asian,0,0,0,0.0,-1.0,F,Grand Theft in the 3rd Degree,0,0,Operating W/O Valid License,0,Low,0
Male,25 - 45,Caucasian,0,0,0,6.0,-4.0,F,Driving While License Revoked,0,0,Operating W/O Valid License,6,Medium,0
Female,Greater than 45,Caucasian,0,0,0,0.0,-1.0,M,Corrupt Public Servant,0,0,Resist/Obstruct W/O Violence,0,Low,0
Male,25 - 45,African-American,0,0,0,10.0,-1.0,F,Felony Driving While Lic Suspd,1,0,Operating W/O Valid License,10,Medium,1
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,M,Battery,0,0,Reckless Driving,1,Low,0
Male,Greater than 45,African-American,0,0,0,11.0,-1.0,F,Possession of Cocaine,0,0,Operating W/O Valid License,11,Medium,0
Male,Greater than 45,Hispanic,0,0,0,2.0,-1.0,F,Lewd or Lascivious Molestation,0,0,Possession of Cocaine,2,Low,0
Male,25 - 45,Caucasian,0,0,0,1.0,-8.0,F,Possession of Cocaine,1,0,Operating W/O Valid License,1,Medium,1
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,0,0,Operating W/O Valid License,0,Medium,0
Male,25 - 45,African-American,0,0,0,17.0,0.0,F,Possession of Cocaine,1,0,Operating W/O Valid License,17,High,1
Female,Less than 25,Caucasian,0,0,1,1.0,-1.0,M,Viol Pretrial Release Dom Viol,0,0,,1,High,0
Male,25 - 45,African-American,0,0,0,0.0,-1.0,F,Aggravated Battery / Pregnant,1,0,Operating W/O Valid License,0,Low,1
Male,Greater than 45,African-American,0,0,0,3.0,0.0,M,Viol Pretrial Release Dom Viol,0,0,Possession of Cocaine,3,Low,1
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,0,0,Reckless Driving,0,Low,0
Female,Greater than 45,African-American,0,0,0,4.0,-1.0,F,arrest case no charge,0,0,Operating W/O Valid License,4,Low,0
Male,25 - 45,Caucasian,0,0,0,6.0,-1.0,F,arrest case no charge,0,0,Operating W/O Valid License,6,Medium,0
Male,Greater than 45,Asian,0,0,0,0.0,-1.0,F,Aggravated Assault W/dead Weap,0,0,Operating W/O Valid License,0,Low,1
Male,25 - 45,African-American,0,0,0,6.0,0.0,M,Susp Drivers Lic 1st Offense,1,0,Operating W/O Valid License,6,High,1
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,Felony Driving While Lic Suspd,0,0,Possession of Cocaine,0,Low,0
Female,Greater than 45,Caucasian,0,0,0,1.0,-1.0,F,Aggravated Battery,1,1,Battery,1,Low,0
Female,25 - 45,Caucasian,0,0,0,6.0,-1.0,M,Petit Theft,1,0,Reckless Driving,6,High,1
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,arrest case no charge,0,0,Possession of Cocaine,0,Low,0
Male,25 - 45,African-American,0,0,0,0.0,-1.0,M,Burglary Dwelling Occupied,0,0,Operating W/O Valid License,0,Low,0
Male,Less than 25,African-American,0,0,0,1.0,0.0,M,Battery,1,0,Possession of Cocaine,1,Medium,0
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,M,DUI Level 0.15 Or Minor In Veh,0,0,Possession of Cocaine,1,Low,0
Male,25 - 45,African-American,0,0,0,7.0,-1.0,F,Felony Battery w/Prior Convict,1,0,Reckless Driving,7,Medium,1
Female,Less than 25,African-American,0,0,0,0.0,0.0,F,Unauth Poss ID Card or DL,0,0,Resist/Obstruct W/O Violence,0,Medium,0
Male,Greater than 45,Hispanic,0,0,0,9.0,-1.0,F,Felony Petit Theft,1,0,Reckless Driving,9,Medium,1
Male,Less than 25,Caucasian,0,0,0,5.0,-10.0,F,Poss Pyrrolidinovalerophenone,1,1,Battery,5,High,1
Male,25 - 45,Hispanic,0,0,0,0.0,0.0,F,Aggravated Battery / Pregnant,0,0,Operating W/O Valid License,0,Low,0
Male,25 - 45,African-American,0,0,0,0.0,-1.0,F,Uttering a Forged Instrument,1,0,Resist/Obstruct W/O Violence,0,Low,1
Female,25 - 45,African-American,0,0,0,0.0,-1.0,M,Battery,0,0,Resist/Obstruct W/O Violence,0,Low,0
Male,25 - 45,African-American,0,0,0,4.0,-1.0,F,Grand Theft (Motor Vehicle),1,0,Reckless Driving,4,Low,1
Male,25 - 45,Caucasian,0,0,0,2.0,0.0,M,Battery,1,0,Possession of Cocaine,2,Low,1
Male,25 - 45,African-American,0,0,0,4.0,-26.0,F,arrest case no charge,1,1,Battery,4,Low,1
Male,25 - 45,African-American,0,0,0,5.0,-1.0,F,arrest case no charge,1,0,Reckless Driving,5,Medium,1
Male,25 - 45,Hispanic,0,0,0,0.0,0.0,F,Possession of Cocaine,1,1,Stalking,0,High,1
Male,Greater than 45,African-American,0,0,0,4.0,-2.0,M,Possession of Cocaine,1,0,Possession of Cocaine,4,Low,1
Male,25 - 45,African-American,0,0,0,0.0,-1.0,M,Viol Pretrial Release Dom Viol,0,0,Operating W/O Valid License,0,Low,0
Male,25 - 45,African-American,0,0,2,3.0,-26.0,M,Exposes Culpable Negligence,1,0,Driving License Suspended,3,Low,1
Male,Less than 25,Caucasian,0,0,0,0.0,-4.0,M,Disorderly Conduct,0,0,Possession of Cocaine,0,Low,0
Male,25 - 45,African-American,0,0,0,20.0,0.0,F,Driving While License Revoked,1,0,Reckless Driving,20,High,1
Male,Less than 25,African-American,0,1,0,1.0,-1.0,F,Grand Theft in the 3rd Degree,0,0,Operating W/O Valid License,1,Low,0
Male,25 - 45,African-American,0,1,1,12.0,-1.0,F,Tampering With Physical Evidence,1,0,Possession of Cannabis,11,Medium,1
Male,25 - 45,African-American,0,0,0,15.0,-1.0,F,Pos Cannabis W/Intent Sel/Del,1,1,Stalking,15,High,1
Male,25 - 45,African-American,0,0,0,4.0,-1.0,F,Aggravated Assault w/Firearm,1,0,Operating W/O Valid License,4,Medium,1
Male,25 - 45,African-American,0,0,0,5.0,-1.0,F,Possession of Oxycodone,1,0,Reckless Driving,5,Low,1
Male,Greater than 45,Caucasian,0,0,0,14.0,-1.0,M,Battery,1,1,Battery,14,Low,1
Male,Less than 25,African-American,0,0,1,2.0,0.0,F,Possession of Cocaine,1,0,Possession of Cocaine,2,Low,1
Male,Less than 25,Caucasian,0,0,1,0.0,-1.0,F,arrest case no charge,1,1,Battery,0,Medium,1
Male,25 - 45,Caucasian,0,0,0,4.0,-1.0,F,arrest case no charge,0,0,Operating W/O Valid License,4,Low,0
Male,25 - 45,African-American,0,0,0,1.0,0.0,F,Poss/Sell/Del Cocaine 1000FT Sch,0,0,Possession of Cocaine,1,Medium,0
Female,25 - 45,Caucasian,0,0,0,0.0,-1.0,M,Assault,0,0,Resist/Obstruct W/O Violence,0,Low,0
Male,Less than 25,Caucasian,0,0,1,1.0,0.0,M,Resist/Obstruct W/O Violence,1,0,Possess Cannabis/20 Grams Or Less,1,Medium,1
Female,25 - 45,African-American,0,0,0,2.0,-15.681872026908868,F,arrest case no charge,0,0,Reckless Driving,2,Medium,0
Male,25 - 45,African-American,0,0,0,4.0,0.0,M,Disorderly Conduct,1,0,Possession of Cocaine,4,Medium,1
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Possession of Cocaine,0,0,Possession of Cocaine,0,Low,0
Male,Less than 25,African-American,0,0,0,0.0,-2.0,M,Possess Cannabis/20 Grams Or Less,0,0,Operating W/O Valid License,0,Medium,0
Male,25 - 45,African-American,0,0,0,10.0,-1.0,M,Battery,1,0,Operating W/O Valid License,10,Medium,1
Male,25 - 45,African-American,1,1,0,9.0,-1.0,F,Possession of Cocaine,1,0,Reckless Driving,9,High,1
Male,25 - 45,African-American,0,0,0,8.0,-1.0,M,Battery,0,0,Reckless Driving,8,Medium,0
Male,25 - 45,African-American,0,0,0,2.0,-29.0,M,Battery,0,0,Operating W/O Valid License,2,Low,0
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,Grand Theft in the 3rd Degree,0,0,Operating W/O Valid License,0,Medium,0
Male,Less than 25,Caucasian,0,0,0,3.0,-1.0,M,Petit Theft,1,1,Battery,3,High,1
Male,Less than 25,Caucasian,0,2,0,3.0,-1.0,F,Possession of Cannabis,1,0,Possession of Cocaine,3,High,1
Male,Greater than 45,Caucasian,0,0,0,5.0,-1.0,F,Felony Driving While Lic Suspd,0,0,Reckless Driving,5,Low,0
Male,25 - 45,African-American,0,0,0,5.0,-1.0,F,Burglary Dwelling Assault/Batt,0,0,Operating W/O Valid License,5,Low,0
Male,25 - 45,Hispanic,0,0,0,0.0,-1.0,F,Grand Theft in the 3rd Degree,0,0,Resist/Obstruct W/O Violence,0,Medium,0
Male,25 - 45,African-American,0,0,0,1.0,-1.0,M,Susp Drivers Lic 1st Offense,0,0,Reckless Driving,1,Medium,0
Male,25 - 45,Asian,0,0,0,0.0,-1.0,M,Battery,0,0,Operating W/O Valid License,0,Low,0
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,Grand Theft (Motor Vehicle),1,0,Operating W/O Valid License,0,High,1
Male,25 - 45,Caucasian,0,0,0,11.0,0.0,F,False Ownership Info/Pawn Item,1,0,Possession of Cocaine,11,Medium,1
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Possession Of Methamphetamine,0,0,Possession of Cocaine,0,Low,0
Male,Less than 25,African-American,0,1,0,4.0,-27.0,F,Possession of Cocaine,1,0,Possession of Cocaine,4,High,1
Male,Less than 25,African-American,0,0,0,0.0,-1.0,M,Battery,0,0,Operating W/O Valid License,0,Low,0
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,Viol Injunct Domestic Violence,0,0,Operating W/O Valid License,0,Low,0
Male,Greater than 45,African-American,0,0,0,0.0,-3.0,M,Battery,0,0,Possession of Cocaine,0,Low,0
Male,25 - 45,Caucasian,0,0,0,0.0,0.0,M,Carrying Concealed Firearm,0,0,Reckless Driving,0,Low,0
Male,Less than 25,African-American,0,0,0,3.0,-1.0,M,Burglary Unoccupied Dwelling,1,0,Operating W/O Valid License,3,Medium,1
Male,25 - 45,Hispanic,0,0,0,0.0,0.0,F,Grand Theft in the 3rd Degree,0,0,Operating W/O Valid License,0,Medium,0
Male,Less than 25,Hispanic,0,0,0,0.0,-1.0,M,Assault,0,0,Operating W/O Valid License,0,Low,0
Male,Less than 25,African-American,0,1,0,1.0,-1.0,F,Possession of Cocaine,0,0,Possession of Cocaine,1,Medium,0
Male,25 - 45,African-American,0,0,0,3.0,-1.0,F,Grand Theft in the 3rd Degree,1,0,Operating W/O Valid License,3,Low,1
Male,25 - 45,African-American,0,0,0,0.0,0.0,F,arrest case no charge,1,1,Battery,0,Low,1
Male,25 - 45,Hispanic,0,0,0,3.0,23.963186057387972,F,Crim Use of Personal ID Info,1,0,Reckless Driving,3,Low,1
Male,Greater than 45,Caucasian,0,0,0,8.0,0.0,M,Viol Injunct Domestic Violence,1,0,Operating W/O Valid License,8,Low,1
Female,25 - 45,Hispanic,0,0,0,0.0,0.0,F,Possession of Cannabis,0,0,Reckless Driving,0,Low,0
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,0,0,Resist/Obstruct W/O Violence,0,Low,0
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,False Imprisonment,0,0,Resist/Obstruct W/O Violence,0,Low,0
Female,Less than 25,African-American,0,0,0,2.0,-1.0,F,arrest case no charge,0,0,Possession of Cocaine,2,High,0
Female,25 - 45,African-American,0,0,0,3.0,0.0,M,Battery,1,1,Stalking,3,Medium,1
Male,25 - 45,African-American,0,0,0,0.0,-1.0,M,Battery,0,0,Resist/Obstruct W/O Violence,0,Low,0
Male,Less than 25,African-American,0,0,1,0.0,0.0,F,Carjacking w/o Deadly Weapon,1,0,Murder in the First Degree,0,Low,0
Female,25 - 45,Hispanic,0,0,0,0.0,-3.0,M,Possession of Hydromorphone,0,0,Operating W/O Valid License,0,Medium,0
Male,Greater than 45,Caucasian,0,0,0,8.0,-1.0,M,Battery,1,0,Reckless Driving,8,Low,1
Male,Less than 25,Other,0,0,1,3.0,-1.0,F,arrest case no charge,0,0,,3,Low,0
Male,25 - 45,African-American,0,1,0,26.99794504548719,-1.0,M,Battery,0,0,Operating W/O Valid License,27,Medium,0
Male,25 - 45,African-American,0,0,0,0.0,-1.0,M,Battery,0,0,Resist/Obstruct W/O Violence,0,Medium,0
Male,25 - 45,African-American,0,0,0,2.0,-1.0,M,Battery,0,0,Reckless Driving,2,Low,0
Male,Greater than 45,Caucasian,0,0,0,1.0,-1.0,F,Crim Use of Personal ID Info,0,0,Operating W/O Valid License,1,Low,0
Male,25 - 45,Caucasian,0,0,0,9.0,0.0,F,Poss of Cocaine W/I/D/S 1000FT Park,1,1,Sex Battery Deft 18+/Vict 11-,9,High,1
Male,25 - 45,Hispanic,0,0,0,1.0,-1.0,F,arrest case no charge,0,0,Reckless Driving,1,Low,0
Male,Less than 25,African-American,0,0,1,3.0,-1.0,F,Burglary Dwelling Occupied,1,0,,3,Medium,1
Male,25 - 45,African-American,0,0,0,5.0,-1.0,M,Driving License Suspended,0,0,Operating W/O Valid License,5,Low,0
Male,25 - 45,Hispanic,0,0,0,0.0,0.0,M,Aggravated Assault w/Firearm,0,0,Reckless Driving,0,Low,0
Male,Less than 25,African-American,0,0,2,1.0,-1.0,F,arrest case no charge,0,0,,1,Low,0
Female,25 - 45,Caucasian,0,0,0,1.0,-1.0,M,Battery,0,0,Possession of Cocaine,1,Low,0
Male,25 - 45,African-American,3,0,1,15.0,-1.0,M,Battery,1,0,Driving License Suspended,15,High,1
Male,25 - 45,Caucasian,0,0,0,1.0,0.0,F,Possession of Cocaine,0,0,Operating W/O Valid License,1,High,0
Male,25 - 45,Caucasian,0,0,0,2.0,-24.895880387286944,F,Possession of Cocaine,1,0,Reckless Driving,2,Medium,1
Male,25 - 45,Hispanic,0,0,1,0.0,-1.0,F,Possession of Cannabis,0,0,Resist/Obstruct W/O Violence,0,Low,0
Male,25 - 45,Other,0,1,0,7.0,-1.0,F,Battery On Fire Fighter,1,1,Battery,7,High,1
Male,Less than 25,Caucasian,0,0,0,1.0,-1.0,M,Battery,1,0,Operating W/O Valid License,1,Medium,0
Male,25 - 45,African-American,0,0,0,3.0,0.0,F,"Poss3,4 Methylenedioxymethcath",0,0,Reckless Driving,3,Low,0
Male,Less than 25,Other,0,0,0,0.0,-1.0,F,arrest case no charge,1,1,Sex Battery Deft 18+/Vict 11-,0,Medium,1
Male,Less than 25,African-American,0,0,0,2.0,-1.0,F,arrest case no charge,1,1,Battery,2,High,0
Male,25 - 45,African-American,1,0,0,21.000000000000004,-1.0,M,Battery,1,1,Robbery / Weapon,21,High,1
Male,25 - 45,African-American,0,0,0,1.0,-1.0,M,Tampering With Physical Evidence,0,0,Operating W/O Valid License,1,Medium,0
Male,Greater than 45,Other,0,0,0,0.0,-1.0,F,Grand Theft (Motor Vehicle),0,0,Reckless Driving,0,Low,1
Male,Greater than 45,African-American,0,0,0,5.0,0.0,M,Felony Battery w/Prior Convict,0,0,Operating W/O Valid License,5,Medium,0
Male,25 - 45,African-American,0,0,0,10.0,-1.0,M,Assault,1,0,Reckless Driving,10,High,1
Male,Greater than 45,Other,0,0,0,0.0,-1.0,F,Aggrav Battery w/Deadly Weapon,1,1,Battery,0,Low,0
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Agg Battery Grt/Bod/Harm,0,0,Reckless Driving,0,Low,0
Female,25 - 45,African-American,0,0,0,14.0,-1.0,F,Crim Use of Personal ID Info,0,0,Possession of Cocaine,14,High,0
Male,25 - 45,Caucasian,0,0,0,13.0,0.0,F,Crimin Mischief Damage $1000+,1,0,Operating W/O Valid License,13,High,1
Female,Greater than 45,Caucasian,0,0,0,0.0,0.0,M,Burglary Dwelling Assault/Batt,0,0,Resist/Obstruct W/O Violence,0,Low,0
Female,25 - 45,African-American,0,0,0,0.0,-6.0,M,Robbery / No Weapon,0,0,Operating W/O Valid License,0,High,0
Male,Greater than 45,Caucasian,0,0,0,14.0,-1.0,F,Driving While License Revoked,1,0,Reckless Driving,14,Low,1
Female,25 - 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,0,0,Operating W/O Valid License,0,Low,0
Male,25 - 45,Caucasian,0,0,0,5.0,0.0,F,Grand Theft in the 3rd Degree,0,0,Reckless Driving,5,Low,0
Male,25 - 45,African-American,0,0,0,15.0,0.0,F,Felony Driving While Lic Suspd,0,0,Operating W/O Valid License,15,Medium,0
Male,Less than 25,Caucasian,0,0,0,0.0,-1.0,M,Driving License Suspended,1,0,Reckless Driving,0,Medium,1
Male,Less than 25,Caucasian,0,0,0,0.0,-1.0,F,Grand Theft in the 3rd Degree,1,0,Possession of Cocaine,0,Low,1
Male,25 - 45,Caucasian,0,0,0,1.0,0.0,M,Possess Cannabis/20 Grams Or Less,1,0,Operating W/O Valid License,1,Low,1
Male,Less than 25,African-American,0,0,0,1.0,-1.0,F,Criminal Mischief,1,0,Reckless Driving,1,Low,1
Male,Greater than 45,African-American,0,0,0,0.0,-1.0,F,Possession of Cocaine,0,0,Reckless Driving,0,Low,0
Female,Greater than 45,African-American,0,0,0,11.0,-1.0,F,Possession of Cocaine,0,0,Possession of Cocaine,11,High,0
Female,Less than 25,Caucasian,0,3,1,3.0,-1.0,M,Battery,1,1,Battery,3,Medium,1
Male,25 - 45,African-American,0,0,0,0.0,-3.0,F,Possession Of Heroin,1,0,Resist/Obstruct W/O Violence,0,Low,1
Male,Less than 25,African-American,0,0,0,2.0,-1.0,F,Aggravated Assault W/dead Weap,1,0,Operating W/O Valid License,2,Low,1
Male,25 - 45,African-American,0,0,0,1.0,0.0,F,Tampering With Physical Evidence,0,0,Possession of Cocaine,1,Medium,0
Male,25 - 45,African-American,0,0,0,9.0,-1.0,F,arrest case no charge,1,0,Possession of Cocaine,9,High,1
Male,Greater than 45,Caucasian,0,0,0,3.0,-1.0,F,arrest case no charge,0,0,Possession of Cocaine,3,Low,0
Female,25 - 45,African-American,0,0,0,8.0,-1.0,F,Robbery / No Weapon,1,0,Operating W/O Valid License,8,High,1
Male,25 - 45,African-American,0,0,0,0.0,-1.0,M,Battery,0,0,Resist/Obstruct W/O Violence,0,Low,0
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,M,Assault,0,0,Operating W/O Valid License,1,Low,0
Male,25 - 45,African-American,0,0,0,8.0,0.0,M,Pos Cannabis W/Intent Sel/Del,1,0,Reckless Driving,8,Low,1
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,M,Stalking (Aggravated),0,0,Reckless Driving,0,Low,0
Male,Less than 25,African-American,0,0,0,1.0,-1.0,M,Battery,1,1,Battery,1,Low,1
Male,25 - 45,Caucasian,0,0,0,1.0,-4.0,F,Pos Cannabis W/Intent Sel/Del,0,0,Operating W/O Valid License,1,Medium,0
Male,25 - 45,African-American,0,0,0,17.0,-1.0,M,arrest case no charge,1,0,Reckless Driving,17,Medium,1
Female,Greater than 45,African-American,0,0,0,4.0,-1.0,M,Battery,0,0,Operating W/O Valid License,4,Medium,0
Male,Less than 25,African-American,0,0,0,0.0,-2.0,M,Tampering With Physical Evidence,1,0,Operating W/O Valid License,0,Low,1
Female,25 - 45,Caucasian,0,0,0,1.0,-1.0,F,arrest case no charge,0,0,Possession of Cocaine,1,Medium,0
Male,25 - 45,African-American,1,1,0,6.0,-1.0,F,Robbery / No Weapon,1,0,Possession of Cocaine,6,High,1
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,0,0,Reckless Driving,0,Medium,0
